PYCR2	NM_001271681
QDPR	NM_000320
QKI	NM_001301085
QPRT	NM_001318249
QRFPR	NM_198179
QSOX1	NM_001004128
QTRT1	NM_031209
RAB10	NM_016131
RAB11A	NM_001206836
RAB11B	NM_004218
RAB11FIP1	NM_001002814
RAB11FIP3	NM_001142272
RAB18	NM_001256410
RAB20	NM_017817
RAB21	NM_014999
RAB23	NM_001278666
RAB27A	NM_004580
RAB27B	NM_004163
RAB28	NM_001017979
RAB2A	NM_001242644
RAB30	NM_001286059
RAB31	NM_006868
RAB33B	NM_031296
RAB36	NM_004914
RAB38	NM_022337
RAB3B	NM_002867
RAB3GAP1	NM_001172435
RAB3IP	NM_001024647
RAB40B	NM_006822
RAB4A	NM_001271998
RAB6A	NM_001243718
RAB6C	NM_032144
RAB7A	NM_004637
RAB8B	NM_016530
RABAC1	NM_006423
RABGAP1	NM_005294
RABGAP1L	NM_001035230
RABGEF1	NM_001287060
RABGGTA	NM_004581
RAC1	NM_006908
RACGAP1	NM_001126103
RAD18	NM_020165
RAD21	NM_006265
RAD21L1	NM_001136566
RAD23B	NM_001244713
RAD50	NM_005732
RAD51	NM_001164269
RAD54B	NM_001205262
RADIL	NM_018059
RAE1	NM_001015885
RAET1G	NM_001001788
RAI14	NM_001145520
RALA	NM_005402
RALB	NM_002881
RALBP1	NM_006788
RALGAPA2	NM_020343
RALGAPB	NM_001282917
RALGDS	NM_001042368
RALY	NM_007367
RAMMET	NM_031452
RAMP1	NM_001308353
RAN	NM_001300796
RANBP17	NM_022897
RANBP6	NM_001243202
RANGAP1	NM_001278651
RAP1A	NM_001010935
RAP1B	NM_001010942
RAP2A	NM_021033
RAP2B	NM_002886
RAPGEF3	NM_001098531
RAPGEF4	NM_001100397
RAPGEF5	NM_012294
RAPGEF6	NM_001164386
RARS	NM_002887
RASA2	NM_001303245
RASA3	NM_001320821
RASAL2	NM_004841
RASGEF1B	NM_001300735
RASGEF1C	NM_175062
RASGRP1	NM_001128602
RASIP1	NM_017805
RASL11B	NM_023940
RASSF1	NM_001206957
RASSF3	NM_178169
RASSF8	NM_001164746
RB1CC1	NM_001083617
RBAK	NM_001204456
RBBP5	NM_001193272
RBBP6	NM_006910
RBBP8	NM_002894
RBCK1	NM_001323956
RBL1	NM_001323281
RBM14	NM_001198836
RBM14-RBM4	NM_001198845
RBM15	NM_001201545
RBM17	NM_001145547
RBM19	NM_001146698
RBM22	NM_018047
RBM25	NM_021239
RBM27	NM_018989
RBM28	NM_001166135
RBM33	NM_053043
RBM34	NM_001161533
RBM39	NM_001242599
RBM4	NM_001198843
RBM42	NM_001319113
RBM43	NM_198557
RBM45	NM_152945
RBM47	NM_001098634
RBM4B	NM_001286135
RBM5	NM_005778
RBM6	NM_001167582
RBMS1	NM_002897
RBMS3	NM_001003792
RBPJ	NM_005349
RBPMS	NM_001008710
RBSN	NM_001302378
RBX1	NM_014248
RC3H2	NM_001100588
RCAN2	NM_001251973
RCAN3	NM_001251977
RCBTB1	NM_001352500
RCBTB2	NM_001268
RCC2	NM_001136204
RCL1	NM_001286699
RCN1	NM_002901
RCN2	NM_001271837
RCOR1	NM_015156
RCOR3	NM_001136223
RDH14	NM_020905
RDM1	NM_001034836
RDX	NM_001260492
RECK	NM_001316345
REEP3	NM_001001330
REEP4	NM_001316964
REEP5	NM_005669
REL	NM_001291746
RELA	NM_001145138
RELL2	NM_001130029
RELT	NM_032871
REPIN1	NM_001099695
RERE	NM_001042681
REV3L	NM_001286431
REXO1	NM_020695
RFC3	NM_002915
RFESD	NM_001131065
RFLNB	NM_182705
RFPL2	NM_001098527
RFT1	NM_052859
RFWD3	NM_018124
RFX2	NM_000635
RFX3	NM_001282116
RFX5	NM_000449
RGS10	NM_001005339
RGS16	NM_002928
RGS2	NM_002923
RGS7	NM_001282773
RHBDD1	NM_001167608
RHBDD2	NM_001040456
RHOB	NM_004040
RHOBTB1	NM_001242359
RHOBTB3	NM_014899
RHOU	NM_021205
RHOV	NM_133639
RIC8B	NM_001330145
RICTOR	NM_001285439
RIF1	NM_001177663
RILPL2	NM_145058
RIMKLA	NM_173642
RIMKLB	NM_001297776
RIMS3	NM_014747
RIN3	NM_001319987
RIOK2	NM_001159749
RIPK2	NM_003821
RIPK4	NM_020639
RIPPLY2	NM_001009994
RLF	NM_012421
RMDN1	NM_001286707
RMND1	NM_001271937
RMND5A	NM_022780
RNASEH1	NM_001286834
RNASEH2A	NM_006397
RNASEH2B	NM_001142279
RNASET2	NM_003730
RND1	NM_014470
RND2	NM_005440
RND3	NM_001254738
RNF103	NM_001198951
RNF11	NM_014372
RNF111	NM_001270528
RNF114	NM_018683
RNF122	NM_024787
RNF125	NM_017831
RNF126	NM_194460
RNF13	NM_007282
RNF130	NM_001280801
RNF135	NM_001184992
RNF141	NM_016422
RNF144A	NM_001349182
RNF144B	NM_182757
RNF149	NM_173647
RNF150	NM_020724
RNF168	NM_152617
RNF182	NM_001165032
RNF185	NM_001135825
RNF187	NM_001010858
RNF19A	NM_001280539
RNF19B	NM_001127361
RNF2	NM_007212
RNF20	NM_019592
RNF213	NM_001256071
RNF216	NM_207111
RNF219	NM_024546
RNF220	NM_001319956
RNF24	NM_001134337
RNF34	NM_001256858
RNF38	NM_022781
RNF4	NM_001185009
RNF41	NM_001242826
RNF6	NM_005977
RNF7	NM_001201370
RNF8	NM_003958
RNGTT	NM_001286426
RNH1	NM_002939
RNPC3	NM_017619
RNPEP	NM_001319182
ROBO2	NM_001128929
ROCK1	NM_005406
ROCK2	NM_001321643
ROPN1L	NM_001201466
ROR1	NM_001083592
RORA	NM_002943
RP9	NM_203288
RPA2	NM_001286076
RPAP1	NM_015540
RPAP3	NM_001146075
RPF2	NM_001289111
RPIA	NM_144563
RPL11	NM_000975
RPL13	NM_000977
RPL14	NM_001034996
RPL19	NM_000981
RPL21	NM_000982
RPL22	NM_000983
RPL22L1	NM_001099645
RPL23	NM_000978
RPL24	NM_000986
RPL26	NM_000987
RPL26L1	NM_001317980
RPL27	NM_000988
RPL27A	NM_000990
RPL28	NM_000991
RPL29	NM_000992
RPL3	NM_000967
RPL30	NM_000989
RPL34	NM_000995
RPL37	NM_000997
RPL37A	NM_000998
RPL39L	NM_052969
RPL6	NM_000970
RPL7L1	NM_198486
RPL8	NM_000973
RPLP1	NM_001003
RPLP2	NM_001004
RPN1	NM_002950
RPP14	NM_001098783
RPP30	NM_001104546
RPP40	NM_001286132
RPRD1A	NM_001303411
RPRD2	NM_001297673
RPS10	NM_001014
RPS10-NUDT3	NM_001202470
RPS12	NM_001016
RPS13	NM_001017
RPS14	NM_001025070
RPS15	NM_001018
RPS16	NM_001020
RPS17	NM_001021
RPS19	NM_001022
RPS19BP1	NM_194326
RPS20	NM_001023
RPS23	NM_001025
RPS26	NM_001029
RPS27L	NM_015920
RPS29	NM_001030001
RPS3	NM_001005
RPS3A	NM_001006
RPS5	NM_001009
RPS6	NM_001010
RPS6KA1	NM_001006665
RPS6KA5	NM_001322227
RPS6KC1	NM_001136138
RPS7	NM_001011
RPS8	NM_001012
RPS9	NM_001013
RPSA	NM_001304288
RPTOR	NM_001163034
RPUSD2	NM_001286407
RRAGA	NM_006570
RRAGC	NM_001271851
RRAGD	NM_021244
RRBP1	NM_001042576
RREB1	NM_001003698
RRM2	NM_001034
RRM2B	NM_001172477
RRN3	NM_001301064
RRP1	NM_003683
RRP12	NM_001145114
RRP15	NM_016052
RRP9	NM_004704
RSAD1	NM_018346
RSBN1L	NM_198467
RSF1	NM_016578
RSL1D1	NM_015659
RSL24D1	NM_016304
RSPH3	NM_031924
RSPH4A	NM_001010892
RSPRY1	NM_001305163
RSRC1	NM_001271834
RTF1	NM_015138
RTKN2	NM_001282941
RTN1	NM_021136
RTN4RL2	NM_178570
RTTN	NM_001318520
RUFY1	NM_001040451
RUVBL1	NM_001319084
RWDD1	NM_001007464
RWDD2B	NM_001320724
RWDD3	NM_001128142
RXRA	NM_001291920
RYK	NM_001005861
RYR2	NM_001035
S100A11	NM_005620
S1PR1	NM_001320730
S1PR2	NM_004230
SACM1L	NM_001319071
SAE1	NM_001145713
SAMD1	NM_138352
SAMD13	NM_001010971
SAMD5	NM_001030060
SAMD8	NM_001174156
SAMM50	NM_015380
SAP130	NM_001145928
SAP18	NM_005870
SAP30	NM_003864
SAP30L	NM_001131062
SAR1A	NM_001142648
SAR1B	NM_001033503
SASH1	NM_001346505
SAV1	NM_021818
SBF2	NM_030962
SBK1	NM_001024401
SBSN	NM_001166034
SCAMP1	NM_001290229
SCAMP4	NM_001329540
SCAMP5	NM_001178111
SCAND1	NM_016558
SCARB1	NM_001082959
SCARB2	NM_001204255
SCD	NM_005063
SCFD1	NM_001257376
SCFD2	NM_152540
SCG5	NM_001144757
SCHIP1	NM_001197109
SCIN	NM_001112706
SCMH1	NM_001031694
SCN5A	NM_000335
SCN9A	NM_002977
SCP2	NM_001007098
SCPEP1	NM_021626
SDAD1	NM_001288983
SDC2	NM_002998
SDC4	NM_002999
SDF2L1	NM_022044
SDHAF3	NM_020186
SDHB	NM_003000
SDSL	NM_001304993
SEC11A	NM_001271918
SEC11C	NM_001307941
SEC13	NM_001136026
SEC14L1	NM_001039573
SEC22A	NM_012430
SEC22B	NM_004892
SEC22C	NM_001201572
SEC23A	NM_006364
SEC23B	NM_001172745
SEC23IP	NM_007190
SEC24A	NM_001252231
SEC31A	NM_001077206
SEC61A1	NM_013336
SEC61G	NM_001012456
SEC62	NM_003262
SEC63	NM_007214
SECISBP2L	NM_001193489
SEH1L	NM_001013437
SEL1L	NM_001244984
SELL	NM_000655
SEMA3A	NM_006080
SEMA3C	NM_006379
SEMA3E	NM_001178129
SEMA3F	NM_001318798
SEMA3G	NM_020163
SEMA4F	NM_001271661
SEMA5B	NM_001031702
SEMA6A	NM_001300780
SEMA6C	NM_001178061
SEMA7A	NM_001146029
SENP2	NM_021627
SENP6	NM_001100409
SENP7	NM_001077203
SEPHS1	NM_001195602
SEPHS2	NM_012248
SEPSECS	NM_016955
SERAC1	NM_032861
SERF1A	NM_021967
SERGEF	NM_012139
SERINC2	NM_001199037
SERINC4	NM_001258031
SERINC5	NM_001174071
SERPINB1	NM_030666
SERPINB6	NM_001195291
SERPINB8	NM_001031848
SERPINE2	NM_001136528
SERPINF2	NM_000934
SERTAD1	NM_013376
SERTAD2	NM_014755
SERTAD3	NM_013368
SESN2	NM_031459
SESTD1	NM_178123
SET	NM_001122821
SETD4	NM_001007259
SETD5	NM_001080517
SETD7	NM_001306199
SETMAR	NM_001243723
SETX	NM_001351527
SF1	NM_001178030
SF3A3	NM_001320830
SF3B1	NM_001005526
SFN	NM_006142
SFPQ	NM_005066
SFT2D1	NM_145169
SFT2D2	NM_199344
SFXN1	NM_001322977
SFXN4	NM_213649
SGCA	NM_000023
SGCB	NM_000232
SGMS1	NM_147156
SGMS2	NM_001136257
SGPL1	NM_003901
SGPP1	NM_030791
SGSM1	NM_001039948
SGTA	NM_003021
SH2B1	NM_001145795
SH3BGRL2	NM_031469
SH3GL2	NM_003026
SH3GL3	NM_001301108
SH3GLB1	NM_001206651
SH3PXD2B	NM_001017995
SH3RF1	NM_020870
SH3RF2	NM_152550
SH3RF3	NM_001099289
SHANK2	NM_012309
SHANK3	NM_033517
SHB	NM_003028
SHCBP1	NM_001324318
SHPRH	NM_001042683
SHQ1	NM_018130
SHROOM1	NM_001172700
SIAH1	NM_001006610
SIAH2	NM_005067
SIGMAR1	NM_001282205
SIK1	NM_173354
SIK3	NM_001281748
SIKE1	NM_001102396
SIL1	NM_001037633
SIN3B	NM_001297595
SIRT1	NM_001142498
SIVA1	NM_006427
SIX1	NM_005982
SIX2	NM_016932
SIX4	NM_017420
SKA1	NM_001039535
SKAP2	NM_001303468
SKP1	NM_006930
SLAIN2	NM_020846
SLBP	NM_001306074
SLC10A7	NM_001029998
SLC12A7	NM_006598
SLC13A3	NM_001011554
SLC15A4	NM_145648
SLC16A10	NM_018593
SLC16A9	NM_001323977
SLC17A5	NM_012434
SLC19A2	NM_001319667
SLC1A1	NM_004170
SLC1A3	NM_001166695
SLC1A5	NM_001145144
SLC20A1	NM_005415
SLC22A15	NM_018420
SLC22A4	NM_003059
SLC22A5	NM_001308122
SLC25A12	NM_003705
SLC25A13	NM_001160210
SLC25A17	NM_001282726
SLC25A23	NM_024103
SLC25A24	NM_013386
SLC25A29	NM_001039355
SLC25A3	NM_002635
SLC25A30	NM_001010875
SLC25A33	NM_032315
SLC25A36	NM_001104647
SLC25A37	NM_001317812
SLC25A4	NM_001151
SLC25A42	NM_001321544
SLC25A45	NM_001077241
SLC25A46	NM_001303249
SLC26A2	NM_000112
SLC27A4	NM_005094
SLC27A6	NM_001017372
SLC29A2	NM_001300868
SLC29A3	NM_001174098
SLC2A1	NM_006516
SLC2A13	NM_052885
SLC2A3	NM_006931
SLC2A8	NM_001271711
SLC30A1	NM_021194
SLC30A10	NM_018713
SLC30A3	NM_001318949
SLC30A5	NM_001251969
SLC30A6	NM_001193513
SLC30A9	NM_006345
SLC33A1	NM_001190992
SLC35A1	NM_001168398
SLC35A3	NM_001271684
SLC35B1	NM_001278784
SLC35B3	NM_001142541
SLC35B4	NM_032826
SLC35D3	NM_001008783
SLC35E1	NM_024881
SLC35E3	NM_018656
SLC35E4	NM_001001479
SLC35F1	NM_001029858
SLC35F2	NM_017515
SLC35F3	NM_001300845
SLC35F5	NM_001330317
SLC36A1	NM_001308150
SLC36A4	NM_001286139
SLC37A3	NM_001287498
SLC38A1	NM_001077484
SLC38A10	NM_001037984
SLC38A2	NM_001307936
SLC38A3	NM_006841
SLC38A7	NM_001308384
SLC38A9	NM_001258286
SLC39A11	NM_001159770
SLC39A13	NM_001128225
SLC39A14	NM_001128431
SLC39A3	NM_144564
SLC39A8	NM_001135146
SLC40A1	NM_014585
SLC41A1	NM_173854
SLC43A2	NM_001284498
SLC44A1	NM_001286730
SLC44A2	NM_001145056
SLC46A3	NM_001135919
SLC47A1	NM_018242
SLC4A11	NM_001174089
SLC4A3	NM_001326559
SLC4A4	NM_001098484
SLC6A11	NM_001317406
SLC6A15	NM_001146335
SLC6A17	NM_001010898
SLC6A6	NM_001134367
SLC7A1	NM_003045
SLC7A11	NM_014331
SLC7A2	NM_001008539
SLC7A5	NM_003486
SLC7A8	NM_001267036
SLC9A1	NM_003047
SLC9A8	NM_001260491
SLCO4A1	NM_016354
SLCO4C1	NM_180991
SLCO5A1	NM_001146008
SLFN11	NM_001104587
SLFN5	NM_144975
SLIT1	NM_003061
SLTM	NM_001013843
SMAD2	NM_001003652
SMAD3	NM_001145102
SMAD4	NM_005359
SMAD6	NM_005585
SMAD9	NM_001127217
SMAP2	NM_001198978
SMARCA2	NM_001289396
SMARCA4	NM_001128844
SMARCA5	NM_003601
SMARCAD1	NM_001128429
SMARCAL1	NM_001127207
SMARCC1	NM_003074
SMARCC2	NM_001130420
SMARCE1	NM_003079
SMC2	NM_001042550
SMC3	NM_005445
SMCHD1	NM_015295
SMG1	NM_015092
SMN2	NM_000344
SMNDC1	NM_005871
SMO	NM_005631
SMOC1	NM_001034852
SMOX	NM_001270691
SMU1	NM_018225
SMUG1	NM_001243787
SMURF1	NM_001199847
SMURF2	NM_022739
SMYD2	NM_020197
SMYD3	NM_001167740
SNAI1	NM_005985
SNAP23	NM_003825
SNAPC1	NM_003082
SNAPC3	NM_001039697
SNCAIP	NM_001242935
SNIP1	NM_024700
SNRK	NM_001100594
SNRNP27	NM_006857
SNRNP35	NM_022717
SNRNP48	NM_152551
SNRNP70	NM_001301069
SNRPA1	NM_003090
SNRPB	NM_003091
SNRPB2	NM_003092
SNRPC	NM_003093
SNRPD1	NM_001291916
SNRPE	NM_001304464
SNTB2	NM_006750
SNTG2	NM_018968
SNX10	NM_001199835
SNX11	NM_013323
SNX13	NM_001350863
SNX14	NM_001297614
SNX16	NM_022133
SNX18	NM_001102575
SNX19	NM_001301089
SNX2	NM_001278199
SNX24	NM_014035
SNX3	NM_001300928
SNX30	NM_001012994
SNX4	NM_003794
SNX6	NM_021249
SNX7	NM_015976
SNX9	NM_016224
SOAT1	NM_001252511
SOBP	NM_018013
SOCS3	NM_003955
SOCS5	NM_014011
SOCS6	NM_004232
SOCS7	NM_014598
SOD1	NM_000454
SOD2	NM_000636
SORBS1	NM_001034954
SORD	NM_003104
SORL1	NM_003105
SORT1	NM_001205228
SOSTDC1	NM_015464
SOX13	NM_005686
SOX4	NM_003107
SOX5	NM_001261414
SOX7	NM_031439
SOX9	NM_000346
SP110	NM_001185015
SP2	NM_003110
SP3	NM_001017371
SP4	NM_001326542
SP9	NM_001145250
SPAG1	NM_003114
SPAG4	NM_001317931
SPAG9	NM_001130527
SPANXA2	NM_145662
SPARC	NM_001309443
SPARCL1	NM_001128310
SPAST	NM_014946
SPATA13	NM_001166271
SPATA18	NM_001297608
SPATA2	NM_001135773
SPATA20	NM_001258372
SPATA24	NM_194296
SPATA5L1	NM_001323640
SPATA6	NM_001286238
SPATA7	NM_001040428
SPATS2	NM_001293285
SPC24	NM_001317031
SPC25	NM_020675
SPCS3	NM_021928
SPEF1	NM_015417
SPEF2	NM_024867
SPG21	NM_001127889
SPG7	NM_003119
SPIN1	NM_006717
SPINK2	NM_001271718
SPINT2	NM_001166103
SPIRE1	NM_001128626
SPIRE2	NM_032451
SPOCK1	NM_004598
SPON1	NM_006108
SPON2	NM_001128325
SPOPL	NM_001001664
SPPL2A	NM_032802
SPR	NM_003124
SPRED1	NM_152594
SPRR4	NM_173080
SPRY1	NM_001258038
SPRY2	NM_001318536
SPRY4	NM_001127496
SPSB1	NM_025106
SPTBN1	NM_003128
SPTLC2	NM_004863
SPTY2D1	NM_194285
SRBD1	NM_018079
SRCAP	NM_006662
SRD5A3	NM_024592
SREBF2	NM_004599
SRFBP1	NM_152546
SRGAP3	NM_001033117
SRM	NM_003132
SRP19	NM_001204193
SRP54	NM_001146282
SRP68	NM_001260502
SRP9	NM_001130440
SRPK1	NM_003137
SRPK2	NM_001278273
SRRM1	NM_001303448
SRRM2	NM_016333
SRSF1	NM_001078166
SRSF3	NM_003017
SRXN1	NM_080725
SS18	NM_001007559
SS18L2	NM_016305
SSBP2	NM_001256732
SSBP3	NM_001009955
SSH1	NM_001161330
SSR1	NM_001292008
SSR2	NM_003145
SSTR2	NM_001050
SSX2IP	NM_001166293
ST3GAL1	NM_003033
ST3GAL2	NM_006927
ST3GAL3	NM_001270459
ST6GAL1	NM_003032
ST6GALNAC3	NM_152996
ST6GALNAC4	NM_175039
STAB1	NM_015136
STAC	NM_001292049
STAG1	NM_005862
STAM	NM_001324282
STAM2	NM_005843
STAMBPL1	NM_020799
STARD10	NM_006645
STARD13	NM_001243476
STARD3NL	NM_032016
STARD4	NM_001308056
STARD7	NM_020151
STARD9	NM_020759
STAT1	NM_007315
STAT5B	NM_012448
STAU1	NM_001037328
STAU2	NM_001164380
STEAP1	NM_012449
STEAP2	NM_001040665
STEAP3	NM_001008410
STIL	NM_001048166
STIM2	NM_001169117
STIP1	NM_001282652
STK10	NM_005990
STK11IP	NM_052902
STK17A	NM_004760
STK17B	NM_004226
STK3	NM_001256312
STK33	NM_001289058
STK35	NM_080836
STK38	NM_001305102
STK38L	NM_015000
STK39	NM_013233
STK4	NM_006282
STK40	NM_001282546
STMN1	NM_001145454
STMN3	NM_001276310
STMND1	NM_001190766
STOM	NM_001270526
STOX1	NM_001130159
STOX2	NM_020225
STRADA	NM_001003786
STRAP	NM_007178
STRBP	NM_001171137
STT3A	NM_001278503
STX11	NM_003764
STX12	NM_177424
STX16	NM_001001433
STX17	NM_017919
STX2	NM_001980
STX3	NM_001178040
STX6	NM_001286210
STX7	NM_003569
STXBP1	NM_001032221
STXBP2	NM_001127396
STXBP3	NM_007269
STXBP5L	NM_001308330
STXBP6	NM_001304476
SUB1	NM_006713
SUCLA2	NM_003850
SUCLG1	NM_003849
SUCLG2	NM_001177599
SUCNR1	NM_033050
SUGT1	NM_001130912
SULT4A1	NM_014351
SUMF1	NM_001164674
SUMO1	NM_001005781
SUMO2	NM_001005849
SUMO3	NM_001286416
SUOX	NM_000456
SUPT5H	NM_001111020
SUPV3L1	NM_001301683
SURF6	NM_001278942
SUSD1	NM_001282640
SUV39H2	NM_001193424
SUZ12	NM_001321207
SV2A	NM_001328674
SVIL	NM_001323599
SVIP	NM_001320340
SWAP70	NM_001297714
SYCP2L	NM_001040274
SYDE2	NM_032184
SYF2	NM_015484
SYNCRIP	NM_001159673
SYNGR1	NM_004711
SYNJ1	NM_001160302
SYNJ2	NM_001178088
SYNJ2BP-COX16	NM_001202547
SYPL1	NM_006754
SYPL2	NM_001040709
SYT14	NM_001146261
SYT3	NM_001160328
SYT7	NM_001252065
SYTL2	NM_001162951
TAB1	NM_006116
TAC1	NM_003182
TACO1	NM_016360
TACR2	NM_001057
TADA1	NM_053053
TAF15	NM_003487
TAF1A	NM_001201536
TAF1B	NM_001318976
TAF3	NM_031923
TAF4	NM_003185
TAF4B	NM_001293725
TAF7	NM_005642
TALDO1	NM_006755
TANC1	NM_001145909
TAOK3	NM_001346489
TARS	NM_001258437
TASP1	NM_001323602
TATDN2	NM_014760
TBC1D10A	NM_001204240
TBC1D12	NM_015188
TBC1D13	NM_001286772
TBC1D14	NM_001113361
TBC1D19	NM_001292054
TBC1D20	NM_144628
TBC1D22A	NM_001284303
TBC1D23	NM_001199198
TBC1D2B	NM_015079
TBC1D4	NM_001286658
TBC1D5	NM_001134381
TBC1D7	NM_001143964
TBC1D9	NM_015130
TBC1D9B	NM_015043
TBCA	NM_001297738
TBK1	NM_013254
TBL2	NM_012453
TBRG4	NM_001261834
TBX18	NM_001080508
TBX2	NM_005994
TBX20	NM_001077653
TBX3	NM_005996
TCEA1	NM_006756
TCERG1	NM_001040006
TCF12	NM_001306219
TCF25	NM_014972
TCF3	NM_001136139
TCF7L1	NM_031283
TCF7L2	NM_001146274
TCHP	NM_001143852
TCP11L1	NM_001145541
TCP11L2	NM_001286262
TCTEX1D2	NM_001351628
TCTN2	NM_001143850
TCTN3	NM_001143973
TDRD3	NM_001146070
TEAD1	NM_021961
TEAD4	NM_003213
TECPR1	NM_015395
TEP1	NM_001319035
TERF1	NM_003218
TERF2	NM_005652
TES	NM_015641
TESC	NM_001168325
TET1	NM_030625
TET2	NM_001127208
TEX2	NM_001288732
TEX264	NM_001129884
TFAM	NM_001270782
TFAP2C	NM_003222
TFB2M	NM_022366
TFCP2	NM_001173452
TFCP2L1	NM_014553
TFDP1	NM_007111
TFF3	NM_003226
TFRC	NM_001128148
TGDS	NM_001304430
TGFA	NM_001099691
TGFB2	NM_001135599
TGFBR1	NM_001130916
TGFBR3	NM_001195683
TGFBRAP1	NM_001142621
TGIF2	NM_001199513
TGOLN2	NM_001206840
THADA	NM_001083953
THAP1	NM_018105
THAP9	NM_001317776
THEM4	NM_053055
THG1L	NM_001317824
THOC3	NM_032361
THOP1	NM_003249
THRB	NM_000461
THUMPD1	NM_001304550
THUMPD2	NM_001321468
THUMPD3	NM_001114092
TIA1	NM_001351508
TIAL1	NM_001033925
TIAM1	NM_001353684
TICAM1	NM_182919
TIFA	NM_052864
TIMM10	NM_012456
TIMM17A	NM_006335
TIMM50	NM_001001563
TIMMDC1	NM_016589
TIMP2	NM_003255
TINF2	NM_001099274
TIPARP	NM_001184717
TIPIN	NM_001289986
TIPRL	NM_001031800
TIRAP	NM_001039661
TJP1	NM_001301025
TKT	NM_001064
TLE3	NM_001105192
TLE6	NM_001143986
TLL2	NM_012465
TLR5	NM_003268
TLX3	NM_021025
TM2D1	NM_032027
TM4SF1	NM_014220
TM6SF1	NM_001144903
TM7SF3	NM_016551
TM9SF1	NM_001014842
TM9SF2	NM_004800
TM9SF3	NM_020123
TM9SF4	NM_014742
TMBIM4	NM_001282606
TMBIM6	NM_001098576
TMC7	NM_001160364
TMCC1	NM_001017395
TMCC2	NM_001242925
TMCO1	NM_001256164
TMCO4	NM_001349112
TMED1	NM_006858
TMED10	NM_006827
TMED2	NM_001321445
TMED3	NM_001301203
TMED4	NM_001303058
TMED6	NM_144676
TMED7	NM_181836
TMED7-TICAM2	NM_001164468
TMED9	NM_017510
TMEFF2	NM_001305134
TMEM101	NM_001304813
TMEM106B	NM_001134232
TMEM106C	NM_001143841
TMEM11	NM_003876
TMEM117	NM_001286211
TMEM123	NM_052932
TMEM128	NM_001297551
TMEM131	NM_015348
TMEM134	NM_001078650
TMEM135	NM_001168724
TMEM136	NM_001198670
TMEM144	NM_018342
TMEM14A	NM_014051
TMEM14B	NM_001127711
TMEM14C	NM_001165258
TMEM150C	NM_001080506
TMEM161A	NM_001256766
TMEM161B	NM_001289007
TMEM165	NM_018475
TMEM168	NM_001287497
TMEM17	NM_198276
TMEM170A	NM_001304996
TMEM171	NM_001161342
TMEM173	NM_001301738
TMEM177	NM_001105198
TMEM18	NM_152834
TMEM183A	NM_001322955
TMEM184B	NM_001195071
TMEM184C	NM_018241
TMEM185B	NM_024121
TMEM189-UBE2V1	NM_199203
TMEM19	NM_018279
TMEM192	NM_001100389
TMEM201	NM_001010866
TMEM206	NM_001198862
TMEM209	NM_001301163
TMEM214	NM_001083590
TMEM216	NM_001173990
TMEM222	NM_032125
TMEM30A	NM_001143958
TMEM33	NM_018126
TMEM38B	NM_018112
TMEM39A	NM_018266
TMEM39B	NM_001319677
TMEM41A	NM_080652
TMEM41B	NM_001165030
TMEM42	NM_144638
TMEM45A	NM_018004
TMEM50B	NM_006134
TMEM56	NM_001199679
TMEM56-RWDD3	NM_001199691
TMEM63C	NM_020431
TMEM64	NM_001008495
TMEM65	NM_194291
TMEM67	NM_001142301
TMEM70	NM_001040613
TMEM74	NM_153015
TMEM87B	NM_032824
TMEM9	NM_001288564
TMEM9B	NM_001286094
TMF1	NM_007114
TMOD3	NM_014547
TMPO	NM_001032283
TMTC2	NM_001320321
TMTC4	NM_001079669
TMX1	NM_030755
TMX4	NM_021156
TNFAIP3	NM_001270507
TNFAIP8	NM_001077654
TNFRSF10D	NM_003840
TNFRSF11A	NM_001270949
TNFRSF21	NM_014452
TNFSF9	NM_003811
TNIK	NM_001161560
TNIP2	NM_001161527
TNKS	NM_003747
TNKS2	NM_025235
TNPO1	NM_002270
TNRC6A	NM_001330520
TNRC6B	NM_001024843
TOB2	NM_016272
TOLLIP	NM_001318512
TOMM20	NM_014765
TOMM34	NM_006809
TOMM5	NM_001001790
TOMM7	NM_019059
TOP1	NM_003286
TOP1MT	NM_001258446
TOP2A	NM_001067
TOP3B	NM_001282112
TOPBP1	NM_007027
TOR1AIP1	NM_001267578
TOR1AIP2	NM_001199260
TOR3A	NM_022371
TP53BP2	NM_001031685
TP53INP1	NM_001135733
TPD52	NM_001025252
TPD52L1	NM_001003395
TPD52L2	NM_001243891
TPK1	NM_001042482
TPM1	NM_000366
TPP2	NM_001330588
TPPP	NM_007030
TPRA1	NM_001136053
TPRKB	NM_001330386
TPST1	NM_003596
TPST2	NM_001008566
TPT1	NM_001286272
TPTEP2-CSNK1E	NM_001289912
TPX2	NM_012112
TRA2A	NM_001282757
TRA2B	NM_001243879
TRAF2	NM_021138
TRAF3	NM_001199427
TRAF3IP2	NM_001164281
TRAF5	NM_001033910
TRAF6	NM_004620
TRAFD1	NM_001143906
TRAK1	NM_001042646
TRAK2	NM_015049
TRAM1	NM_001317804
TRAPPC3	NM_001270894
TRAPPC6B	NM_001079537
TRDMT1	NM_001321006
TREML1	NM_001271807
TREML4	NM_198153
TRERF1	NM_001297573
TRIB1	NM_001282985
TRIB2	NM_021643
TRIB3	NM_001301188
TRIM24	NM_003852
TRIM25	NM_005082
TRIM26	NM_001242783
TRIM27	NM_006510
TRIM33	NM_015906
TRIM36	NM_001017397
TRIM38	NM_006355
